% Asian-alone,R_death_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Obesity_prevalence
-0.42717272789469685,-0.13594009957937472,0.10884189179837986,0.15494081742533472,-0.2939864876066537,0.05554511646218705,0.24619571475800503,0.16144633293522204,-0.17209276496011097,-0.050055505049094104,-0.2866836618412049,-0.17209276496011097,-0.025496587937326655,0.7464334983030324,0.4556108567691054,0.41481784255101317,0.47973876126192483,0.7603102466608257,0.8313286409326808,0.8486558879770296,0.8004267679221331,0.8570499539575707,0.9403671138630298,0.8453664732719515,0.9800763653364968,0.22999848362020578,0.19519727121863617,0.29963196358086425,0.6228482683511438,0.5543078927743506,0.6354654948693406,38.6
-0.3864539000618295,1.0177137184726144,-0.5066070655655032,1.9625098849595346,-0.4212019184144389,-0.02600901506837804,-0.02322776467453873,-0.12338425781463587,-0.5038253765412183,-0.4101658994924616,-0.5890350366282967,-0.5038253765412183,-0.7056902126740294,1.4947381621871103,-0.014724182930730346,-0.10333567254917335,0.05662040308469751,-0.47181928188737404,-0.3265451888383099,0.3367998343172093,0.24109192304986227,0.33623851731359067,0.3432482589530373,0.2226832396842897,0.40613417026570114,0.009727467383692382,-0.07172048549317282,0.05178977190106147,0.09464961081893462,-0.01424397459655374,0.14604639899253594,33.2
-0.17910613513357845,-0.4336572139153722,-0.411922610586444,1.3229085226012791,-0.5802212069241705,-0.4827121516395427,-0.7080124415655866,-0.7500115574643232,0.1402953695962147,0.1664079121990331,0.11447306983358549,0.1402953695962147,0.43624069016861,-0.44895149442703985,0.032309321039252784,0.03797892247815015,0.04094935278183699,-0.292600441371272,-0.26100516073806573,-0.7437851678535218,-0.7532811345008408,-0.7053843559743693,0.044688831498040656,0.031088398580393462,-0.014756772786215578,-0.32067905697107807,-0.3386382422049825,-0.33767652931005654,-0.9617477042454844,-0.9618304202147281,-0.9959314913866751,33.7
-0.022809517722610688,-0.47087185320737174,-0.8695641429852288,-0.20657299608150548,0.2890842369290287,-0.8741719829862549,-0.9662099426884408,-1.0348421482141812,0.6531037921379178,0.7113543812412941,0.5929982364423476,0.6531037921379178,1.4739083366647472,-1.1750606809925217,0.016631486382591366,0.03797892247815015,-0.021734848429603965,0.37947021056411007,0.328855092164138,-0.45942069359806614,-0.44253955401624595,-0.49705978131677714,-0.42447598307409606,-0.352101283627399,-0.4356477158381323,-0.6877974173652673,-0.6436871070184784,-0.7271428305211745,-0.7856814850680811,-0.7723131310910939,-0.8327917927610734,36.5
0.50375746064144,-0.024296181703375504,-0.7117567180201306,0.2939845918510424,-0.03955562599108334,0.3491399899722215,0.7289127820746456,0.6057820545050002,-0.3131132833452294,-0.25526547247086606,-0.3657279473513638,-0.3131132833452294,-0.19430376487928233,0.7464334983030324,0.18908766760586468,0.21069676084487937,0.15064670490185839,0.6034937612092375,0.5254751764648721,-0.1181833244915191,-0.06964965743473192,-0.18457291933038933,0.2152942186151815,0.2705819499602635,0.21482010524210257,-0.21054354885282103,-0.14798270169654731,-0.23145844716156952,-0.08141660835846867,-0.01424397459655374,-0.18023299825866693,37.5
12.026919355176515,-1.0663060818793662,-0.30145741311087537,-3.0569703718085126,3.766306012341826,-0.8252395040679159,-1.1458255956434698,-1.0006624773241983,4.158984624525115,4.310545974724086,3.9845008400010196,4.158984624525115,2.8591201709825578,0.5593573323320138,-3.5892704846494827,-3.463482709865537,-3.720102719904634,-3.899379606757823,-4.171560170719338,-2.279353328832982,-2.2448407208268955,-2.3198998095707073,-2.2584838945833585,-2.2201509843903855,-2.3487883660741184,-1.5688814823113209,-1.4825714852555936,-1.6476995424747263,-2.0181450193099035,-1.9094168658329023,-1.9747696831402852,16.8
-0.3096527383088265,0.38506485050862055,0.8347560466378315,1.0448209737498637,-1.1844945032611505,0.871086431767838,1.4024714806560044,1.6197789575744945,-0.2918990799165655,-0.22253485042689167,-0.3556030167869,-0.2918990799165655,-0.3134617721324276,-0.7374926995687813,-0.10879119087069772,-0.05623080754006588,-0.16277430115534752,-0.4046122166938357,-0.5013185971056303,0.2799269394661184,0.36538855524370084,0.23207622998479505,0.6418076864080332,0.7495690527200037,0.5591854222845801,0.8908115323297466,0.957819433252377,0.8307223743232974,0.7989144875285471,0.7438251818979855,0.6354654948693406,32.9
-0.2942335489906106,-0.65694504966737,-0.033184790670208575,-0.09533797654093874,-0.10316334139497574,-0.808928677761803,-0.7978202680431011,-0.772798004724312,0.024444245109511053,-0.04990840112979534,0.09485165267072802,0.024444245109511053,0.1830299247556765,-0.22382593876699983,-1.002427766300386,-1.0768362160707372,-0.9306557659955017,-1.0990852236937307,-0.9600987938073426,-0.45942069359806614,-0.5668361862100835,-0.34081635032358276,-1.2775029186597995,-1.4058729096988272,-1.2009039759325268,-1.018203941720037,-1.0631292961370358,-0.9749850222009767,-0.6096152658906778,-0.7723131310910939,-0.5065123955098705,30.4
1.2512749055919372,-0.24758401745537395,-1.1536175079224056,-0.7627480937843357,2.0064925528341293,-1.5429158615368885,-1.6285426629601103,-1.5817168824539085,2.572377945723041,2.813175180181995,2.3248501527170475,2.572377945723041,2.7796814994804615,1.4947381621871103,-1.1748839475236594,-1.1710459460889522,-1.1657215205384062,-1.1438899338227562,-1.1567188781080775,-1.312514116364433,-1.3747642954700303,-1.278276936282747,-1.1495488783219436,-1.2142780685949313,-1.0861155369183677,-0.871356597562362,-0.910604863730288,-0.8687669400524903,-1.3138801426002902,-1.340864998461998,-1.3222108886378787,29.8
-0.10872761818626114,0.2362062933406218,1.0556864415889693,1.0726297286350057,-1.0572790724533654,1.4908978314001327,0.9309803916490529,0.7994668562149034,-1.6721167287516387,-1.645985925521355,-1.6846223508106226,-1.6721167287516387,-1.346164501659684,-0.39187740989350817,0.2361211715758478,0.27350324752368965,0.21333090611330047,0.17784901498349578,0.15408168389681762,-0.5731664833002486,-0.5668361862100835,-0.6012220686455728,-1.4054569589976549,-1.262176778870905,-1.468743666965565,0.4502694998567199,0.46211502793044584,0.44125607311218007,0.6228482683511438,0.5543078927743506,0.6354654948693406,35.7
0.46010542649236075,-0.21036937816337375,-0.17521147313879673,-0.3178080156220712,0.10886237661799968,0.15341007429886538,0.6840088688358881,0.6171752781349946,0.07392008225839504,0.2126720948184935,-0.05834902083571065,0.07392008225839504,-0.33332144000795133,0.454721510687206,-0.6418375691971779,-0.6057875659796581,-0.6642479108468763,-0.4270145717583487,-0.523165273139044,-0.45942069359806614,-0.5046878701131647,-0.49705978131677714,-0.2112192491776702,-0.20840515279947663,-0.20607083780981414,-0.4308145650893344,-0.4149004584083563,-0.4793006388413723,-0.257482827535872,-0.20376126372018877,-0.34337269688426875,32.9
-0.4322712500592238,-0.4336572139153722,0.26664931676347803,1.1838647481755715,-1.120886787857258,-0.5153338042517686,-0.5396227669202469,-0.5791132030144085,0.28778801784092556,0.18288355116049435,0.38526259210248665,0.28778801784092556,1.1760133185318846,-0.36651115010082813,0.6594227073057004,0.6189389242571481,0.6834624151991093,0.7827126017253387,0.8750219929995112,0.6780372034237568,0.6761301357282956,0.6487253792999785,1.1962751945387406,1.1806574452037701,1.209653243364815,0.3401339917384628,0.30959059552369755,0.37044401834652185,-0.257482827535872,-0.20376126372018877,-0.18023299825866693,38.7
-0.4545212773718952,-2.889823407187349,-0.4908263230689931,-0.3595211479497837,-0.3045877735073026,-0.808928677761803,-0.9213060294496835,-0.8981234646542494,1.1129126623849588,0.8899385392699903,1.316407068496452,1.1129126623849588,0.7539953761769962,-0.2872415882487013,0.28315467554583207,0.1949951391751765,0.3543703588390429,0.357067855499597,0.5254751764648721,0.16618114976393653,0.11679529085602482,0.28415737364919286,-0.6377327169705219,-0.6873922555592168,-0.5504361548522917,-0.32067905697107807,-0.4149004584083563,-0.2668644745443983,-0.257482827535872,-0.3932785528438238,-0.18023299825866693,36.9
-0.14767360135219262,1.2410015542246122,-0.23833444312483607,0.44693274371932107,0.3526919523329211,0.31651833735999557,0.5492971291196164,0.3209514637551423,-0.7796100211138492,-0.633028337230085,-0.9130328146911388,-0.7796100211138492,0.2872931811021788,0.1725218704936343,0.8475567231856351,0.8701648709723905,0.8558439685305717,0.5810914061447244,0.48178182439804157,1.0761474673813944,1.1111683484067278,1.1174556722795608,1.2815778880973108,1.228556155479744,1.362704495383694,0.597116844014395,0.5383772441338197,0.6536922374091535,0.2707158299963379,0.3647906036507155,0.3091860976181377,37.4
-0.42129837829501304,-0.3592279353313725,-0.9011256279782485,1.2811953902735673,-0.49541091971898055,-1.0699018986596112,-1.0335658125465768,-1.0006624773241983,0.8214510810413151,0.7567359403449619,0.8768454277840401,0.8214510810413151,0.8681884664612607,-1.0482293820291189,-0.6888710731671622,-0.7314005393372788,-0.6642479108468763,-0.06857689072614465,0.023001627696329276,-0.3456749038958838,-0.38039123791932666,-0.28873520665918495,-0.680384063749807,-0.6873922555592168,-0.665224593866451,-0.6877974173652673,-0.7199493232218529,-0.6563307757555169,-0.6096152658906778,-0.5827958419674588,-0.5065123955098705,35.0
-0.332286683025477,-2.9642526857713483,-1.2956441903909939,0.7945421797835903,0.4587048113394088,0.6101132108700295,1.2902116975591111,1.3121619195646477,-1.0057030908756097,-1.0294733997402465,-0.9757375570834733,-1.0057030908756097,-0.9539360611180815,0.31837786430154746,-0.7672602464504682,-0.8256102693554948,-0.6955900114525974,-0.8302569629195782,-0.6979386814063644,0.2799269394661184,0.17894360695294356,0.33623851731359067,-0.5097786766326661,-0.5915948350072691,-0.4356477158381323,-0.2839672209316586,-0.3386382422049825,-0.23145844716156952,0.2707158299963379,0.17527331452708045,0.3091860976181377,31.5
